OrderID,Order Date,State Code,Warehouse,Distribution Channel,Order Quantity,Unit Price
SO - 0002828,03-04-2015,OR,AXW,Wholesale,21,79.77
SO - 0002864,07-06-2016,OR,AXW,Wholesale,43,32.74
SO - 0002970,08-04-2015,OR,AXW,Wholesale,27,53.19
SO - 0003089,22-10-2015,OR,AXW,Wholesale,36,93.74
SO - 0003126,05-07-2015,OR,AXW,Wholesale,26,26.41
SO - 0003306,13-04-2016,OR,AXW,Wholesale,30,25.10
SO - 0003331,23-03-2015,OR,AXW,Wholesale,25,17.42
SO - 0003403,07-04-2015,OR,AXW,Wholesale,37,15.40
SO - 0003429,23-07-2015,OR,AXW,Wholesale,41,91.90
SO - 0003549,01-05-2015,OR,AXW,Wholesale,41,27.08
SO - 0003692,03-05-2015,OR,AXW,Wholesale,22,18.00
SO - 0003710,10-11-2015,OR,AXW,Wholesale,23,69.80
SO - 0003728,13-09-2015,OR,AXW,Wholesale,39,19.03
SO - 0003775,11-11-2015,OR,AXW,Wholesale,45,82.78
SO - 0003890,30-01-2016,OR,AXW,Wholesale,34,7.74
SO - 0004064,02-04-2016,OR,AXW,Wholesale,49,26.79
SO - 0004328,11-06-2015,OR,AXW,Wholesale,17,10.79
SO - 0004543,12-06-2015,OR,AXW,Wholesale,26,10.74
SO - 0004556,12-05-2015,OR,AXW,Wholesale,52,182.08
SO - 0004642,17-01-2016,OR,AXW,Wholesale,51,27.35
SO - 0004707,01-05-2016,OR,AXW,Wholesale,43,10.21
SO - 0004901,02-05-2016,OR,AXW,Wholesale,51,16.15
SO - 0005032,13-09-2015,OR,AXW,Wholesale,25,10.58
SO - 0005083,01-11-2015,OR,AXW,Wholesale,31,27.05
SO - 0005156,27-04-2016,OR,AXW,Wholesale,48,35.41
SO - 0005251,21-03-2015,OR,AXW,Wholesale,33,18.62
SO - 0005328,31-01-2016,OR,AXW,Wholesale,39,6.65
SO - 0005357,23-03-2016,OR,AXW,Wholesale,20,61.24
SO - 0005368,02-04-2016,OR,AXW,Wholesale,26,18.64
SO - 0005427,07-11-2015,OR,AXW,Wholesale,47,192.39
SO - 0005850,26-12-2015,OR,AXW,Wholesale,46,17.06
SO - 0005909,27-06-2015,OR,AXW,Wholesale,48,67.16
SO - 0006238,24-08-2015,OR,AXW,Wholesale,28,15.40
SO - 0006580,08-01-2015,OR,AXW,Wholesale,28,58.09
SO - 0006591,23-09-2015,OR,AXW,Wholesale,16,37.62
SO - 0006610,02-09-2015,OR,AXW,Wholesale,18,52.26
SO - 0006636,15-05-2016,OR,AXW,Wholesale,17,14.87
SO - 0006644,30-04-2015,OR,AXW,Wholesale,26,37.13
SO - 0006655,17-01-2016,OR,AXW,Wholesale,24,38.47
SO - 0006764,20-04-2015,OR,AXW,Wholesale,44,17.46
SO - 0006793,30-05-2016,OR,AXW,Wholesale,49,57.00
SO - 0006907,29-11-2015,OR,AXW,Wholesale,37,31.01
SO - 0006932,11-09-2015,OR,AXW,Wholesale,20,19.92
SO - 0007117,26-07-2015,OR,AXW,Wholesale,21,75.04
SO - 0007196,11-03-2015,OR,AXW,Wholesale,21,54.20
SO - 0007208,02-10-2015,OR,AXW,Wholesale,31,65.63
SO - 0007230,13-04-2016,OR,AXW,Wholesale,24,50.64
SO - 0007242,22-04-2016,OR,AXW,Wholesale,26,26.95
SO - 0007378,09-02-2016,OR,AXW,Wholesale,39,88.08
SO - 0007406,08-06-2016,OR,AXW,Wholesale,51,18.15
SO - 0007660,14-03-2015,OR,AXW,Wholesale,47,88.64
SO - 0007749,19-07-2015,OR,AXW,Wholesale,18,16.76
SO - 0007819,10-06-2016,OR,AXW,Wholesale,48,16.48
SO - 0007984,29-03-2016,OR,AXW,Wholesale,48,30.24
SO - 000111,27-06-2015,NV,AXW,Wholesale,32,20.62
SO - 000197,18-01-2016,NV,AXW,Wholesale,16,10.30
SO - 000220,08-05-2016,NV,AXW,Wholesale,23,27.14
SO - 000259,05-11-2015,NV,AXW,Wholesale,30,33.86
SO - 000305,20-02-2015,NV,AXW,Wholesale,33,18.64
SO - 000317,10-02-2015,NV,AXW,Wholesale,40,64.34
SO - 000422,02-10-2015,NV,AXW,Wholesale,36,30.01
SO - 000513,28-09-2015,NV,AXW,Wholesale,18,92.48
SO - 000548,07-08-2015,NV,AXW,Wholesale,22,26.62
SO - 000550,25-02-2015,NV,AXW,Wholesale,20,18.44
SO - 000639,14-01-2016,NV,AXW,Wholesale,20,37.41
SO - 000785,04-03-2015,NV,AXW,Wholesale,27,60.00
SO - 000790,19-09-2015,NV,AXW,Wholesale,26,37.73
SO - 000841,20-02-2016,NV,AXW,Wholesale,34,31.77
SO - 000899,14-03-2016,NV,AXW,Wholesale,17,12.92
SO - 000948,27-06-2015,NV,AXW,Wholesale,15,17.15
SO - 0001098,05-04-2016,NV,AXW,Wholesale,36,62.11
SO - 0001127,28-04-2016,NV,AXW,Wholesale,18,52.87
SO - 0001129,05-08-2015,NV,AXW,Wholesale,16,185.63
SO - 0001134,14-05-2016,NV,AXW,Wholesale,20,16.37
SO - 0001137,05-04-2016,NV,AXW,Wholesale,36,61.59
SO - 0001149,06-03-2016,NV,AXW,Wholesale,17,59.11
SO - 0001620,17-02-2016,NV,AXW,Wholesale,16,29.59
SO - 0001651,14-11-2015,NV,AXW,Wholesale,24,60.97
SO - 0001700,21-06-2015,NV,AXW,Wholesale,16,17.25
SO - 0001720,24-07-2015,NV,AXW,Wholesale,19,161.32
SO - 0001884,07-05-2016,NV,AXW,Wholesale,17,30.56
SO - 0002092,16-09-2015,NV,AXW,Wholesale,30,36.06
SO - 0002365,14-02-2016,NV,AXW,Wholesale,17,32.69
SO - 0002393,01-11-2015,NV,AXW,Wholesale,15,82.42
SO - 0002405,19-03-2015,NV,AXW,Wholesale,50,20.34
SO - 0002432,19-10-2015,NV,AXW,Wholesale,25,10.23
SO - 0002530,23-07-2015,NV,AXW,Wholesale,22,6.61
SO - 0002531,01-02-2016,NV,AXW,Wholesale,46,17.89
SO - 0002673,19-02-2016,NV,AXW,Wholesale,36,6.77
SO - 0002816,11-09-2015,NV,AXW,Wholesale,30,17.09
SO - 0002825,12-08-2015,NV,AXW,Wholesale,16,6.77
SO - 0002843,22-01-2015,NV,AXW,Wholesale,26,54.38
SO - 0002931,08-03-2015,NV,AXW,Wholesale,44,77.21
SO - 0002966,19-08-2015,NV,AXW,Wholesale,42,26.69
SO - 0003278,22-09-2015,NV,AXW,Wholesale,47,84.21
SO - 0003308,31-05-2015,NV,AXW,Wholesale,37,28.43
SO - 0003401,03-11-2015,NV,AXW,Wholesale,32,33.74
SO - 0003546,21-02-2016,NV,AXW,Wholesale,28,37.78
SO - 0003654,27-04-2015,NV,AXW,Wholesale,31,87.61
SO - 0003663,29-01-2015,NV,AXW,Wholesale,25,36.02
SO - 0003673,29-03-2016,NV,AXW,Wholesale,45,20.55
SO - 0003899,23-11-2015,NV,AXW,Wholesale,34,12.19
SO - 0003934,13-02-2016,NV,AXW,Wholesale,49,31.52
SO - 0004039,16-02-2016,NV,AXW,Wholesale,23,91.84
SO - 0004166,13-02-2015,NV,AXW,Wholesale,41,30.03
SO - 0004183,27-09-2015,NV,AXW,Wholesale,15,6.04
SO - 0004413,25-08-2015,NV,AXW,Wholesale,31,15.02
SO - 0004511,24-04-2016,NV,AXW,Wholesale,46,18.57
SO - 0004675,07-03-2016,NV,AXW,Wholesale,46,25.72
SO - 0004704,04-02-2015,NV,AXW,Wholesale,23,33.49
SO - 0004943,19-06-2015,NV,AXW,Wholesale,42,32.46
SO - 0005314,10-03-2015,NV,AXW,Wholesale,40,27.16
SO - 0005382,11-03-2015,NV,AXW,Wholesale,29,6.06
SO - 0005438,11-08-2015,NV,AXW,Wholesale,35,40.22
SO - 0005498,16-03-2016,NV,AXW,Wholesale,19,57.45
SO - 0005560,30-04-2015,NV,AXW,Wholesale,30,16.41
SO - 0005782,06-05-2015,NV,AXW,Wholesale,25,11.31
SO - 0005827,05-03-2016,NV,AXW,Wholesale,37,35.30
SO - 0005924,17-06-2016,NV,AXW,Wholesale,15,148.57
SO - 0006054,18-06-2015,NV,AXW,Wholesale,19,33.26
SO - 0006202,23-03-2016,NV,AXW,Wholesale,19,7.01
SO - 0006295,03-02-2015,NV,AXW,Wholesale,31,90.35
SO - 0006461,05-03-2015,NV,AXW,Wholesale,46,64.01
SO - 0006632,14-09-2015,NV,AXW,Wholesale,30,6.86
SO - 0006633,25-07-2015,NV,AXW,Wholesale,34,54.24
SO - 0006957,24-01-2015,NV,AXW,Wholesale,35,25.72
SO - 0007123,28-06-2015,NV,AXW,Wholesale,23,13.76
SO - 0007145,02-03-2015,NV,AXW,Wholesale,51,17.32
SO - 0007379,04-11-2015,NV,AXW,Wholesale,46,28.48
SO - 0007764,01-07-2015,NV,AXW,Wholesale,38,56.94
SO - 0007766,14-02-2016,NV,AXW,Wholesale,37,148.98
SO - 0007972,18-02-2015,NV,AXW,Wholesale,27,27.36
SO - 0008002,04-04-2016,NV,AXW,Wholesale,16,10.52
SO - 000245,06-08-2015,IL,AXW,Wholesale,30,14.05
SO - 000319,10-09-2015,IL,AXW,Wholesale,44,15.00
SO - 000567,08-09-2015,IL,AXW,Wholesale,24,11.54
SO - 000603,12-03-2016,IL,AXW,Wholesale,22,12.61
SO - 000705,29-05-2015,IL,AXW,Wholesale,17,32.39
SO - 000820,26-05-2015,IL,AXW,Wholesale,16,57.65
SO - 000956,12-06-2015,IL,AXW,Wholesale,32,7.42
SO - 0001007,12-04-2016,IL,AXW,Wholesale,46,36.75
SO - 0001024,07-02-2015,IL,AXW,Wholesale,34,67.08
SO - 0001119,10-08-2015,IL,AXW,Wholesale,51,14.34
SO - 0001172,04-05-2016,IL,AXW,Wholesale,45,59.20
SO - 0001423,28-01-2016,IL,AXW,Wholesale,46,32.73
SO - 0001466,14-03-2015,IL,AXW,Wholesale,22,11.43
SO - 0001661,18-05-2015,IL,AXW,Wholesale,43,151.96
SO - 0001724,02-04-2015,IL,AXW,Wholesale,26,18.01
SO - 0001730,17-05-2016,IL,AXW,Wholesale,38,10.32
SO - 0001809,10-01-2016,IL,AXW,Wholesale,47,16.30
SO - 0001825,12-02-2016,IL,AXW,Wholesale,16,162.22
SO - 0001828,24-02-2016,IL,AXW,Wholesale,30,26.27
SO - 0001841,10-04-2016,IL,AXW,Wholesale,38,72.92
SO - 0001912,03-02-2016,IL,AXW,Wholesale,18,192.20
SO - 0002398,14-11-2015,IL,AXW,Wholesale,31,183.27
SO - 0002402,31-12-2015,IL,AXW,Wholesale,15,10.67
SO - 0002457,01-09-2015,IL,AXW,Wholesale,47,79.45
SO - 0002671,12-05-2015,IL,AXW,Wholesale,44,35.50
SO - 0002698,30-01-2015,IL,AXW,Wholesale,49,173.56
SO - 0002848,08-02-2015,IL,AXW,Wholesale,47,17.20
SO - 0002870,29-12-2015,IL,AXW,Wholesale,44,11.57
SO - 0003314,28-01-2016,IL,AXW,Wholesale,49,165.10
SO - 0003322,07-02-2015,IL,AXW,Wholesale,46,26.41
SO - 0003533,02-04-2015,IL,AXW,Wholesale,28,19.34
SO - 0003637,03-09-2015,IL,AXW,Wholesale,36,39.05
SO - 0003743,18-07-2015,IL,AXW,Wholesale,24,26.28
SO - 0003744,12-05-2015,IL,AXW,Wholesale,26,11.38
SO - 0003757,17-03-2016,IL,AXW,Wholesale,39,6.70
SO - 0003845,03-04-2015,IL,AXW,Wholesale,30,26.11
SO - 0003928,02-05-2015,IL,AXW,Wholesale,31,62.33
SO - 0003961,10-01-2015,IL,AXW,Wholesale,29,33.44
SO - 0003991,29-10-2015,IL,AXW,Wholesale,40,32.71
SO - 0004179,26-10-2015,IL,AXW,Wholesale,15,156.52
SO - 0004301,18-01-2015,IL,AXW,Wholesale,24,12.59
SO - 0004312,06-08-2015,IL,AXW,Wholesale,46,64.65
SO - 0004332,06-04-2015,IL,AXW,Wholesale,45,13.28
SO - 0004398,29-10-2015,IL,AXW,Wholesale,37,155.14
SO - 0004432,30-04-2016,IL,AXW,Wholesale,20,65.55
SO - 0004491,08-04-2016,IL,AXW,Wholesale,40,30.46
SO - 0004504,14-06-2015,IL,AXW,Wholesale,24,28.33
SO - 0004530,22-01-2015,IL,AXW,Wholesale,25,7.27
SO - 0004615,04-08-2015,IL,AXW,Wholesale,30,61.14
SO - 0004629,11-05-2016,IL,AXW,Wholesale,23,26.78
SO - 0004643,18-03-2015,IL,AXW,Wholesale,50,7.41
SO - 0004980,08-05-2016,IL,AXW,Wholesale,43,10.91
SO - 0005132,16-06-2016,IL,AXW,Wholesale,37,17.07
SO - 0005254,31-01-2015,IL,AXW,Wholesale,51,18.51
SO - 0005371,26-05-2015,IL,AXW,Wholesale,45,54.30
SO - 0005530,04-01-2016,IL,AXW,Wholesale,33,82.31
SO - 0005614,24-03-2016,IL,AXW,Wholesale,18,29.95
SO - 0005772,28-03-2015,IL,AXW,Wholesale,39,38.04
SO - 0005915,23-02-2015,IL,AXW,Wholesale,26,12.95
SO - 0005950,25-04-2015,IL,AXW,Wholesale,17,7.02
SO - 0006098,01-04-2015,IL,AXW,Wholesale,16,71.12
SO - 0006103,28-03-2016,IL,AXW,Wholesale,23,33.02
SO - 0006152,19-03-2016,IL,AXW,Wholesale,17,25.25
SO - 0006311,13-08-2015,IL,AXW,Wholesale,15,31.35
SO - 0006470,18-04-2016,IL,AXW,Wholesale,34,53.95
SO - 0006536,21-03-2015,IL,AXW,Wholesale,43,30.29
SO - 0006859,02-12-2015,IL,AXW,Wholesale,45,19.81
SO - 0007026,15-02-2015,IL,AXW,Wholesale,30,88.42
SO - 0007178,28-03-2016,IL,AXW,Wholesale,31,25.91
SO - 0007229,08-05-2016,IL,AXW,Wholesale,30,38.74
SO - 0007370,27-12-2015,IL,AXW,Wholesale,43,26.55
SO - 0007529,10-10-2015,IL,AXW,Wholesale,31,148.32
SO - 0007637,23-05-2016,IL,AXW,Wholesale,51,18.02
SO - 0007662,03-12-2015,IL,AXW,Wholesale,24,15.65
SO - 0007899,16-07-2015,IL,AXW,Wholesale,42,14.05
SO - 0007906,04-06-2015,IL,AXW,Wholesale,49,91.32
SO - 0007930,07-12-2015,IL,AXW,Wholesale,18,6.90
SO - 0008042,18-12-2015,IL,AXW,Wholesale,37,61.45
SO - 0008077,11-02-2016,IL,AXW,Wholesale,35,30.44
SO - 000136,13-07-2015,TN,AXW,Wholesale,20,31.86
SO - 000695,23-09-2015,TN,AXW,Wholesale,20,25.88
SO - 000750,19-04-2015,TN,AXW,Wholesale,42,28.89
SO - 000794,21-05-2016,TN,AXW,Wholesale,19,25.63
SO - 000796,11-03-2015,TN,AXW,Wholesale,50,65.60
SO - 000802,01-08-2015,TN,AXW,Wholesale,38,10.44
SO - 000885,28-04-2016,TN,AXW,Wholesale,44,32.17
SO - 0001360,16-07-2015,TN,AXW,Wholesale,49,190.24
SO - 0001551,27-07-2015,TN,AXW,Wholesale,30,27.66
SO - 0001740,15-02-2015,TN,AXW,Wholesale,27,13.25
SO - 0001757,16-03-2015,TN,AXW,Wholesale,43,10.64
SO - 0001846,08-12-2015,TN,AXW,Wholesale,29,60.99
SO - 0001935,30-03-2015,TN,AXW,Wholesale,45,11.71
SO - 0002086,08-01-2016,TN,AXW,Wholesale,46,14.29
SO - 0002162,06-05-2015,TN,AXW,Wholesale,27,29.26
SO - 0002291,04-02-2015,TN,AXW,Wholesale,27,11.79
SO - 0002536,21-05-2015,TN,AXW,Wholesale,18,27.23
SO - 0002624,09-03-2016,TN,AXW,Wholesale,28,38.79
SO - 0002630,31-12-2015,TN,AXW,Wholesale,46,40.49
SO - 0002733,03-05-2016,TN,AXW,Wholesale,16,32.05
SO - 0002761,03-03-2016,TN,AXW,Wholesale,41,70.26
SO - 0002817,31-03-2015,TN,AXW,Wholesale,16,31.91
SO - 0002858,04-03-2016,TN,AXW,Wholesale,38,26.35
SO - 0002885,13-09-2015,TN,AXW,Wholesale,19,28.73
SO - 0002921,24-06-2015,TN,AXW,Wholesale,20,36.20
SO - 0003130,21-03-2016,TN,AXW,Wholesale,48,16.27
SO - 0003217,05-03-2015,TN,AXW,Wholesale,33,50.36
SO - 0003341,14-12-2015,TN,AXW,Wholesale,16,18.70
SO - 0003466,17-06-2016,TN,AXW,Wholesale,36,169.51
SO - 0003708,15-03-2016,TN,AXW,Wholesale,50,12.26
SO - 0003789,25-04-2015,TN,AXW,Wholesale,40,39.41
SO - 0003879,25-10-2015,TN,AXW,Wholesale,41,18.35
SO - 0004038,20-04-2015,TN,AXW,Wholesale,44,67.12
SO - 0004048,27-06-2016,TN,AXW,Wholesale,18,60.90
SO - 0004190,25-04-2015,TN,AXW,Wholesale,30,37.13
SO - 0004230,22-07-2015,TN,AXW,Wholesale,49,7.20
SO - 0004269,06-02-2016,TN,AXW,Wholesale,26,10.99
SO - 0004316,16-07-2015,TN,AXW,Wholesale,40,30.47
SO - 0004405,25-11-2015,TN,AXW,Wholesale,49,28.16
SO - 0004584,14-04-2016,TN,AXW,Wholesale,43,14.22
SO - 0004628,19-04-2016,TN,AXW,Wholesale,38,17.83
SO - 0004653,31-05-2016,TN,AXW,Wholesale,23,38.36
SO - 0004771,28-10-2015,TN,AXW,Wholesale,27,12.68
SO - 0004789,09-02-2015,TN,AXW,Wholesale,50,32.63
SO - 0004842,17-02-2015,TN,AXW,Wholesale,33,34.82
SO - 0004897,15-09-2015,TN,AXW,Wholesale,51,54.74
SO - 0005031,09-06-2016,TN,AXW,Wholesale,21,161.89
SO - 0005084,15-12-2015,TN,AXW,Wholesale,37,147.97
SO - 0005111,20-03-2016,TN,AXW,Wholesale,19,14.16
SO - 0005119,22-01-2015,TN,AXW,Wholesale,23,34.46
SO - 0005176,29-04-2015,TN,AXW,Wholesale,29,7.00
SO - 0005255,27-06-2016,TN,AXW,Wholesale,16,10.40
SO - 0005383,03-09-2015,TN,AXW,Wholesale,15,36.11
SO - 0005781,24-02-2016,TN,AXW,Wholesale,25,30.41
SO - 0005835,14-08-2015,TN,AXW,Wholesale,36,12.73
SO - 0005892,22-01-2016,TN,AXW,Wholesale,25,37.48
SO - 0005933,01-05-2015,TN,AXW,Wholesale,48,7.68
SO - 0005937,22-06-2015,TN,AXW,Wholesale,16,18.70
SO - 0006055,09-10-2015,TN,AXW,Wholesale,49,26.93
SO - 0006369,06-11-2015,TN,AXW,Wholesale,22,11.18
SO - 0006515,09-06-2015,TN,AXW,Wholesale,17,14.18
SO - 0006788,21-05-2016,TN,AXW,Wholesale,19,25.99
SO - 0006789,15-01-2016,TN,AXW,Wholesale,49,30.66
SO - 0006825,09-03-2015,TN,AXW,Wholesale,32,16.12
SO - 0006954,15-10-2015,TN,AXW,Wholesale,35,27.13
SO - 0007023,27-04-2015,TN,AXW,Wholesale,42,90.34
SO - 0007096,26-05-2015,TN,AXW,Wholesale,34,20.55
SO - 0007199,06-07-2015,TN,AXW,Wholesale,51,32.34
SO - 0007234,06-12-2015,TN,AXW,Wholesale,33,25.24
SO - 0007414,10-12-2015,TN,AXW,Wholesale,23,37.17
SO - 0007443,23-11-2015,TN,AXW,Wholesale,41,35.89
SO - 0007452,23-06-2016,TN,AXW,Wholesale,41,30.25
SO - 0007573,01-02-2015,TN,AXW,Wholesale,20,30.23
SO - 0007612,21-04-2015,TN,AXW,Wholesale,37,16.93
SO - 0007722,20-06-2016,TN,AXW,Wholesale,34,26.96
SO - 0008080,16-11-2015,TN,AXW,Wholesale,25,53.13
SO - 0008083,25-04-2015,TN,AXW,Wholesale,35,36.12
SO - 0008090,06-02-2016,TN,AXW,Wholesale,32,90.91
SO - 000235,28-09-2015,MA,AXW,Wholesale,42,14.44
SO - 000438,16-01-2016,MA,AXW,Wholesale,31,62.43
SO - 000572,04-07-2015,MA,AXW,Wholesale,32,54.02
SO - 000756,28-04-2016,MA,AXW,Wholesale,25,29.21
SO - 000996,05-06-2015,MA,AXW,Wholesale,40,7.40
SO - 000998,31-03-2015,MA,AXW,Wholesale,41,29.24
SO - 0001328,28-05-2015,MA,AXW,Wholesale,36,36.85
SO - 0001557,14-01-2016,MA,AXW,Wholesale,50,28.21
SO - 0001713,07-11-2015,MA,AXW,Wholesale,37,33.33
SO - 0001852,21-02-2016,MA,AXW,Wholesale,36,179.39
SO - 0001932,16-01-2015,MA,AXW,Wholesale,27,35.36
SO - 0001936,07-04-2015,MA,AXW,Wholesale,35,65.67
SO - 0002053,20-03-2016,MA,AXW,Wholesale,18,26.86
SO - 0002094,26-04-2015,MA,AXW,Wholesale,23,41.04
SO - 0002266,18-05-2016,MA,AXW,Wholesale,34,7.35
SO - 0002307,18-01-2016,MA,AXW,Wholesale,17,34.76
SO - 0002461,01-03-2015,MA,AXW,Wholesale,33,79.90
SO - 0002486,06-07-2015,MA,AXW,Wholesale,16,27.20
SO - 0002541,21-03-2016,MA,AXW,Wholesale,26,60.37
SO - 0002782,25-11-2015,MA,AXW,Wholesale,21,10.23
SO - 0002800,01-04-2016,MA,AXW,Wholesale,30,25.27
SO - 0002874,31-12-2015,MA,AXW,Wholesale,17,6.13
SO - 0002924,03-08-2015,MA,AXW,Wholesale,52,83.73
SO - 0003068,09-04-2016,MA,AXW,Wholesale,43,17.00
SO - 0003145,19-01-2016,MA,AXW,Wholesale,34,66.49
SO - 0003319,26-01-2015,MA,AXW,Wholesale,51,65.04
SO - 0003441,06-08-2015,MA,AXW,Wholesale,37,62.14
SO - 0003585,08-06-2015,MA,AXW,Wholesale,42,27.12
SO - 0003857,17-11-2015,MA,AXW,Wholesale,41,28.27
SO - 0003859,25-08-2015,MA,AXW,Wholesale,18,32.72
SO - 0004141,08-06-2015,MA,AXW,Wholesale,39,38.58
SO - 0004192,17-11-2015,MA,AXW,Wholesale,34,181.41
SO - 0004209,24-09-2015,MA,AXW,Wholesale,38,64.95
SO - 0004367,11-06-2016,MA,AXW,Wholesale,50,93.35
SO - 0004417,21-10-2015,MA,AXW,Wholesale,26,30.00
SO - 0004430,18-06-2015,MA,AXW,Wholesale,22,18.49
SO - 0004443,12-06-2016,MA,AXW,Wholesale,19,25.49
SO - 0004582,27-06-2015,MA,AXW,Wholesale,40,11.37
SO - 0004736,22-10-2015,MA,AXW,Wholesale,38,16.34
SO - 0004807,04-11-2015,MA,AXW,Wholesale,26,12.47
SO - 0004838,25-03-2015,MA,AXW,Wholesale,28,10.77
SO - 0004875,18-02-2016,MA,AXW,Wholesale,32,33.96
SO - 0004973,04-05-2015,MA,AXW,Wholesale,18,28.13
SO - 0005295,28-06-2015,MA,AXW,Wholesale,40,7.72
SO - 0005361,24-02-2015,MA,AXW,Wholesale,18,10.99
SO - 0005666,15-06-2016,MA,AXW,Wholesale,16,11.20
SO - 0005808,23-02-2015,MA,AXW,Wholesale,32,18.26
SO - 0006086,03-05-2015,MA,AXW,Wholesale,40,62.02
SO - 0006129,22-03-2016,MA,AXW,Wholesale,40,35.85
SO - 0006512,27-03-2015,MA,AXW,Wholesale,40,34.73
SO - 0006567,08-01-2015,MA,AXW,Wholesale,28,12.47
SO - 0006716,24-12-2015,MA,AXW,Wholesale,17,16.53
SO - 0006924,25-01-2015,MA,AXW,Wholesale,52,10.68
SO - 0007124,20-07-2015,MA,AXW,Wholesale,21,57.47
SO - 0007232,01-05-2015,MA,AXW,Wholesale,15,7.17
SO - 0007281,27-07-2015,MA,AXW,Wholesale,50,65.24
SO - 0007325,10-12-2015,MA,AXW,Wholesale,20,10.96
SO - 0007611,23-04-2015,MA,AXW,Wholesale,26,14.26
SO - 0007745,06-12-2015,MA,AXW,Wholesale,34,17.14
SO - 0007832,04-06-2016,MA,AXW,Wholesale,52,67.58
SO - 0007898,08-02-2016,MA,AXW,Wholesale,33,38.97
SO - 0007935,07-04-2015,MA,AXW,Wholesale,21,60.27
SO - 0007980,19-05-2015,MA,AXW,Wholesale,32,89.86
SO - 0008036,22-02-2015,MA,AXW,Wholesale,27,29.31
SO - 000104,10-12-2015,AL,AXW,Wholesale,48,30.01
SO - 000123,07-04-2016,KY,AXW,Wholesale,51,90.57
SO - 000126,21-06-2015,ID,AXW,Wholesale,20,18.96
SO - 000146,13-06-2015,KS,AXW,Wholesale,44,18.88
SO - 000157,25-09-2015,AR,AXW,Wholesale,20,16.63
SO - 000159,03-09-2015,TX,AXW,Wholesale,48,7.74
SO - 000161,06-02-2015,MD,AXW,Wholesale,17,39.42
SO - 000166,12-12-2015,PA,AXW,Wholesale,18,66.46
SO - 000174,13-04-2016,DC,AXW,Wholesale,49,7.62
SO - 000180,07-03-2015,MD,AXW,Wholesale,45,28.64
SO - 000188,14-01-2016,WA,AXW,Wholesale,41,6.56
SO - 000192,30-09-2015,ID,AXW,Wholesale,35,25.32
SO - 000194,15-05-2016,MD,AXW,Wholesale,42,13.03
SO - 000196,15-06-2016,ME,AXW,Wholesale,19,32.25
SO - 000221,30-04-2016,AL,AXW,Wholesale,34,51.21
SO - 000252,07-05-2016,VA,AXW,Wholesale,47,26.00
SO - 000260,18-11-2015,VT,AXW,Wholesale,37,60.32
SO - 000262,27-10-2015,ME,AXW,Wholesale,46,28.24
SO - 000274,07-01-2016,CT,AXW,Wholesale,18,176.76
SO - 000283,28-03-2016,VA,AXW,Wholesale,34,62.04
SO - 000300,08-02-2016,PA,AXW,Wholesale,25,28.19
SO - 000311,12-04-2015,MI,AXW,Wholesale,20,70.88
SO - 000323,07-06-2015,MT,AXW,Wholesale,15,26.24
SO - 000326,10-05-2015,VT,AXW,Wholesale,16,156.89
SO - 000340,08-09-2015,CO,AXW,Wholesale,52,63.93
SO - 000342,16-05-2015,ME,AXW,Wholesale,17,13.95
SO - 000347,16-02-2015,MN,AXW,Wholesale,17,88.03
SO - 000351,07-06-2016,KS,AXW,Wholesale,44,80.34
SO - 000360,29-06-2016,WY,AXW,Wholesale,22,61.09
SO - 000368,02-04-2015,MD,AXW,Wholesale,26,38.80
SO - 000372,22-01-2015,ID,AXW,Wholesale,50,28.20
SO - 000373,14-07-2015,ME,AXW,Wholesale,18,58.31
SO - 000374,28-03-2015,CT,AXW,Wholesale,30,75.29
SO - 000376,02-05-2016,IA,AXW,Wholesale,21,64.29
SO - 000384,18-02-2016,TX,AXW,Wholesale,22,34.87
SO - 000386,26-01-2016,GA,AXW,Wholesale,20,58.60
SO - 000392,05-07-2015,AZ,AXW,Wholesale,37,16.98
SO - 000402,28-05-2016,DC,AXW,Wholesale,34,53.45
SO - 000417,28-02-2015,VA,AXW,Wholesale,35,62.61
SO - 000418,15-12-2015,LA,AXW,Wholesale,26,31.33
SO - 000419,18-10-2015,RI,AXW,Wholesale,16,40.41
SO - 000423,22-01-2016,ME,AXW,Wholesale,52,52.44
SO - 000430,06-10-2015,VA,AXW,Wholesale,34,30.45
SO - 000435,12-04-2015,VA,AXW,Wholesale,42,38.47
SO - 000444,19-02-2015,GA,AXW,Wholesale,46,59.97
SO - 000446,22-03-2015,WI,AXW,Wholesale,29,86.70
SO - 000449,11-03-2016,FL,AXW,Wholesale,51,32.15
SO - 000458,03-01-2016,NJ,AXW,Wholesale,30,161.50
SO - 000461,08-02-2016,FL,AXW,Wholesale,32,37.17
SO - 000476,28-05-2016,WA,AXW,Wholesale,21,6.51
SO - 000481,16-11-2015,NJ,AXW,Wholesale,49,15.99
SO - 000500,09-05-2016,OK,AXW,Wholesale,45,33.14
SO - 000501,17-02-2015,MD,AXW,Wholesale,18,69.40
SO - 000504,08-02-2016,DC,AXW,Wholesale,21,33.43
SO - 000510,28-01-2015,ND,AXW,Wholesale,46,31.92
SO - 000523,24-01-2015,PA,AXW,Wholesale,49,10.25
SO - 000524,10-02-2016,NC,AXW,Wholesale,32,6.15
SO - 000530,18-02-2015,NY,AXW,Wholesale,52,28.63
SO - 000542,27-11-2015,VA,AXW,Wholesale,25,27.88
